$ASVSM,8,250924,913.20,145.447477,-14.697999,0.71,MPS,195.6,D,1.1,M,16.4,V,0,2,Palf18,0*54
$ASVSM,8,250924,913.80,145.447475,-14.698002,0.58,MPS,191.9,D,1.1,M,16.2,V,0,2,Palf18,0*5E
$ASVSM,8,250924,914.20,145.447475,-14.698004,0.52,MPS,194.3,D,1.1,M,16.3,V,0,2,Palf18,0*51
$ASVSM,8,250924,914.80,145.447472,-14.698006,0.58,MPS,194.5,D,1.1,M,16.1,V,0,2,Palf18,0*50
$ASVSM,8,250924,915.20,145.447471,-14.698008,0.73,MPS,192.7,D,1.1,M,15.8,V,0,2,Palf18,0*51
$ASVSM,8,250924,915.20,145.447471,-14.698008,0.73,MPS,192.7,D,1.1,M,15.8,V,0,2,Palf18,0*51
$ASVSM,8,250924,915.80,145.447469,-14.698011,0.57,MPS,192.7,D,1.1,M,16.3,V,0,2,Palf18,0*54
$ASVSM,8,250924,916.20,145.447467,-14.698013,0.62,MPS,191.2,D,1.1,M,15.8,V,0,2,Palf18,0*59
$ASVSM,8,250924,916.80,145.447466,-14.698016,0.65,MPS,190.6,D,1.1,M,16.2,V,0,2,Palf18,0*5C
$ASVSM,8,250924,917.20,145.447465,-14.698019,0.56,MPS,190.5,D,1.1,M,16.3,V,0,2,Palf18,0*59
$ASVSM,8,250924,917.20,145.447465,-14.698019,0.56,MPS,190.4,D,1.1,M,15.8,V,0,2,Palf18,0*50
$ASVSM,8,250924,917.80,145.447463,-14.698022,0.78,MPS,188.9,D,1.1,M,16.1,V,0,2,Palf18,0*56
$ASVSM,8,250924,918.40,145.447462,-14.698026,0.67,MPS,188.7,D,1.1,M,16.2,V,0,2,Palf18,0*53
$ASVSM,8,250924,918.80,145.447461,-14.698028,0.75,MPS,187.1,D,1.1,M,15.8,V,0,2,Palf18,0*51
$ASVSM,8,250924,919.20,145.447460,-14.698031,0.71,MPS,186.0,D,1.1,M,15.9,V,0,2,Palf18,0*56
$ASVSM,8,250924,919.20,145.447460,-14.698031,0.71,MPS,185.5,D,1.1,M,15.7,V,0,2,Palf18,0*5E
$ASVSM,8,250924,919.80,145.447458,-14.698034,0.68,MPS,187.0,D,1.1,M,16.1,V,0,2,Palf18,0*50
$ASVSM,8,250924,920.40,145.447458,-14.698038,0.61,MPS,186.9,D,1.1,M,16.4,V,0,2,Palf18,0*5E
$ASVSM,8,250924,920.80,145.447457,-14.698040,0.62,MPS,185.7,D,1.1,M,15.7,V,0,2,Palf18,0*5C
$ASVSM,8,250924,921.20,145.447456,-14.698042,0.60,MPS,187.9,D,1.1,M,16.2,V,0,2,Palf18,0*5C
$ASVSM,8,250924,921.20,145.447456,-14.698042,0.60,MPS,188.5,D,1.1,M,16.0,V,0,2,Palf18,0*5D
$ASVSM,8,250924,921.20,145.447456,-14.698042,0.60,MPS,186.0,D,1.1,M,15.8,V,0,2,Palf18,0*5D
$ASVSM,8,250924,921.20,145.447456,-14.698042,0.60,MPS,186.6,D,1.1,M,16.2,V,0,2,Palf18,0*52
$ASVSM,8,250924,921.20,145.447456,-14.698042,0.60,MPS,186.5,D,1.1,M,16.3,V,0,2,Palf18,0*50
$ASVSM,8,250924,921.20,145.447456,-14.698042,0.60,MPS,185.0,D,1.1,M,16.3,V,0,2,Palf18,0*56
$ASVSM,8,250924,921.20,145.447456,-14.698042,0.60,MPS,185.0,D,1.1,M,16.0,V,0,2,Palf18,0*55
$ASVSM,8,250924,921.20,145.447456,-14.698042,0.60,MPS,188.9,D,1.1,M,16.1,V,0,2,Palf18,0*50
$ASVSM,8,250924,921.20,145.447456,-14.698042,0.60,MPS,187.5,D,1.1,M,15.8,V,0,2,Palf18,0*59
$ASVSM,8,250924,921.20,145.447456,-14.698042,0.60,MPS,187.8,D,1.1,M,16.3,V,0,2,Palf18,0*5C
$ASVSM,8,250924,921.20,145.447456,-14.698042,0.60,MPS,187.5,D,1.1,M,16.0,V,0,2,Palf18,0*52
$ASVSM,8,250924,921.20,145.447456,-14.698042,0.60,MPS,187.8,D,1.1,M,16.0,V,0,2,Palf18,0*5F
$ASVSM,8,250924,925.80,145.447445,-14.698066,0.61,MPS,190.3,D,1.1,M,16.3,V,0,2,Palf18,0*5A
$ASVSM,8,250924,926.40,145.447444,-14.698070,0.81,MPS,187.9,D,1.1,M,16.4,V,0,2,Palf18,0*56
$ASVSM,8,250924,926.80,145.447443,-14.698072,0.73,MPS,186.4,D,1.1,M,15.9,V,0,2,Palf18,0*50
$ASVSM,8,250924,927.20,145.447442,-14.698074,0.56,MPS,185.4,D,1.1,M,16.2,V,0,2,Palf18,0*50
$ASVSM,8,250924,927.40,145.447441,-14.698075,0.58,MPS,186.0,D,1.1,M,16.2,V,0,2,Palf18,0*5D
$ASVSM,8,250924,927.80,145.447441,-14.698076,0.51,MPS,184.0,D,1.1,M,15.7,V,0,2,Palf18,0*5F
$ASVSM,8,250924,928.40,145.447439,-14.698079,0.63,MPS,179.9,D,1.0,M,16.4,V,0,2,Palf18,0*57
$ASVSM,8,250924,928.80,145.447439,-14.698081,0.60,MPS,183.0,D,1.0,M,16.4,V,0,2,Palf18,0*53
$ASVSM,8,250924,929.20,145.447438,-14.698084,0.66,MPS,179.0,D,1.0,M,16.3,V,0,2,Palf18,0*58
$ASVSM,8,250924,929.40,145.447438,-14.698085,0.69,MPS,177.6,D,1.0,M,16.5,V,0,2,Palf18,0*5E
$ASVSM,8,250924,929.80,145.447437,-14.698087,0.75,MPS,180.6,D,1.0,M,16.0,V,0,2,Palf18,0*5F
$ASVSM,8,250924,930.40,145.447435,-14.698090,0.65,MPS,178.3,D,1.0,M,16.1,V,0,2,Palf18,0*5D
$ASVSM,8,250924,930.80,145.447434,-14.698092,0.64,MPS,176.8,D,1.0,M,16.3,V,0,2,Palf18,0*54
